date,Abra,Agusan_del_Norte,Agusan_del_Sur
2022-11-29,0.0,133.2244828416425,129.2788970566325
2022-11-30,5.259477654597626,316.3330039525693,216.7573756669001
2022-12-01,0.0,100.21100293788987,126.92964894298704
2022-12-02,0.0,16.263155031581174,6.196995356666563
2022-12-03,1.256326532302714,12.989618429553365,24.163939255120525
2022-12-04,2.603439602247082,313.9934761137831,250.67647348263725
2022-12-05,1.140878029582787,88.3893716080858,56.46800429811094
2022-12-06,42.018710354556084,80.38798565921105,25.468370393311268
2022-12-07,64.29680958521331,13.201488072693115,2.599146282292603
2022-12-08,14.473696029081372,267.8145644598799,162.9063863661683
2022-12-09,0.88811956263008,158.38389641682622,158.0108723210561
2022-12-10,3.0648409397371355,11.737931063052693,18.429897314963167
2022-12-11,5.528004106538387,21.316419880380746,32.48503165040036
2022-12-12,1.8683300256029949,1.0867664865825488,2.571801289110012
2022-12-13,1.9685453495496879,52.10148563309621,66.11023248151338
2022-12-14,0.019489351255802815,84.79511906318513,87.75833701822863
2022-12-15,5.525661314687421,36.20673560342299,15.82849658808662
2022-12-16,14.345162766420247,48.93298344367106,91.58515050044174
2022-12-17,3.3109645597046775,97.53666068819672,73.84594996395454
2022-12-18,1.1333824707266174,179.14579157772744,177.24425104487784
2022-12-19,0.0,33.43867340389448,31.08997210616378
2022-12-20,7.9247746118002995,62.50860206694471,57.70518253448106
2022-12-21,0.9674219106299439,83.9571002462636,68.28652816010579
2022-12-22,0.35331374249500264,22.100138833871476,50.767160561147584
2022-12-23,0.2733493662299998,245.61384081934756,195.51580146017088
2022-12-24,0.0,355.2857459750572,273.54735094300594
2022-12-25,0.0,555.6324829584054,486.9372958158158
2022-12-26,0.0,245.84797288495096,119.80894735286043
2022-12-27,0.5061261940561782,549.0976292304842,613.309371419158
2022-12-28,2.967881236258141,59.87565401703002,19.765239702349067
2022-12-29,20.89331862653805,15.952019650003185,25.141098660007433
2022-12-30,0.9836007150387136,0.23176857887991806,0.5049364190450489
2022-12-31,22.55182852633188,134.96659615859687,197.83545694337965
2023-01-01,115.29993914159512,155.98332742080387,80.5486273335683
2023-01-02,15.298471687476304,498.83032093877387,431.7490894672114
2023-01-03,0.8729830768800552,103.30099520475969,93.48900839161443
2023-01-04,0.036798754046040195,30.906886029149238,49.62865286627358
2023-01-05,66.00252922259467,25.417595859572824,53.49472874444335
2023-01-06,42.882167321146405,247.74085914099174,128.3991959898548
2023-01-07,0.0,196.4364551649735,114.81253805173749
2023-01-08,0.0,233.4676653895925,68.03427579564955
2023-01-09,0.0,488.54214212168824,220.61820586015375
2023-01-10,0.0,181.52814115742922,40.15374804799666
2023-01-11,0.0,453.2304274969893,265.46312733728246
2023-01-12,0.0,172.56352900327903,74.07756334534962
2023-01-13,0.0,110.21877370238776,254.36473467611242
2023-01-14,0.004906891378139821,59.85002235744311,68.69242936133016
2023-01-15,3.593299465794717,15.422791654413398,22.164536152071168
2023-01-16,4.607674167128253,137.09525103060156,124.6757901491967
2023-01-17,0.5735454139821341,78.9632646462663,35.81634310247498
2023-01-18,0.0,3.3129715212720185,7.57715304648496
2023-01-19,2.718570588271289,18.59463428508623,6.354066866983488
2023-01-20,0.0,92.68835735697992,72.67268844318787
2023-01-21,0.04489466032324648,258.93337668920225,193.55032074567185
2023-01-22,0.0,222.45895464147034,183.8648162714817
2023-01-23,0.0,209.7729780476084,249.60680233853537
2023-01-24,1.8709585016424004,76.9787669125282,126.21523423532177
2023-01-25,0.0,282.52143443714493,172.15171296520472
2023-01-26,0.0,58.42767176420793,16.089580810351116
